dataset_id,data_environment_title,dataset_title,dataset_numberofdata,dataset_description,dataset_end_date,dataset_location,dataset_start_date,dataset_dataenvironment_id,dataset_vers,dataset_times_requested,dataset_data_file_downloads,dataset_number_comments,dataset_datasize,dataset_researchprojectcount,dataset_create_date,update_date,data_environment_id,data_environment_datasetcount,data_environment_description,data_environment_end_date,data_environment_location,data_environment_start_date,data_environment_vers,data_environment_times_requested,data_environment_datasize,data_environment_bounds,data_environment_create_date,data_environment_update_date,tag_category,tag,tag_id
10035,FDOT Orlando ITS World Congress,VAD data in csv format,143,These data files come from VADs installed in Lynx buses operating in Orlando during September and October 2011. The files have been converted from pcap format to csv format.,2011-10-22,FDOT,2011-09-01,10003,337,552,0,0,730486857,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Location,orlando,10003.0
10035,FDOT Orlando ITS World Congress,VAD data in csv format,143,These data files come from VADs installed in Lynx buses operating in Orlando during September and October 2011. The files have been converted from pcap format to csv format.,2011-10-22,FDOT,2011-09-01,10003,337,552,0,0,730486857,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Facility,freeway,11.0
10035,FDOT Orlando ITS World Congress,VAD data in csv format,143,These data files come from VADs installed in Lynx buses operating in Orlando during September and October 2011. The files have been converted from pcap format to csv format.,2011-10-22,FDOT,2011-09-01,10003,337,552,0,0,730486857,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Data Type,vehicle location,10004.0
10035,FDOT Orlando ITS World Congress,VAD data in csv format,143,These data files come from VADs installed in Lynx buses operating in Orlando during September and October 2011. The files have been converted from pcap format to csv format.,2011-10-22,FDOT,2011-09-01,10003,337,552,0,0,730486857,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Facility,all roads,360.0
10035,FDOT Orlando ITS World Congress,VAD data in csv format,143,These data files come from VADs installed in Lynx buses operating in Orlando during September and October 2011. The files have been converted from pcap format to csv format.,2011-10-22,FDOT,2011-09-01,10003,337,552,0,0,730486857,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Frequency,less than 1 min.,13.0
10035,FDOT Orlando ITS World Congress,VAD data in csv format,143,These data files come from VADs installed in Lynx buses operating in Orlando during September and October 2011. The files have been converted from pcap format to csv format.,2011-10-22,FDOT,2011-09-01,10003,337,552,0,0,730486857,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Data Type,onboard equipment (obe),391.0
10035,FDOT Orlando ITS World Congress,VAD data in csv format,143,These data files come from VADs installed in Lynx buses operating in Orlando during September and October 2011. The files have been converted from pcap format to csv format.,2011-10-22,FDOT,2011-09-01,10003,337,552,0,0,730486857,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Facility,arterial,120.0
10036,FDOT Orlando ITS World Congress,VAD data in pcap format,3,These data files come directly from VADs installed in Lynx buses operating in Orlando during September and October 2011.,2011-10-22,FDOT,2011-09-01,10003,100,134,0,0,170905658,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Location,orlando,10003.0
10036,FDOT Orlando ITS World Congress,VAD data in pcap format,3,These data files come directly from VADs installed in Lynx buses operating in Orlando during September and October 2011.,2011-10-22,FDOT,2011-09-01,10003,100,134,0,0,170905658,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Facility,freeway,11.0
10036,FDOT Orlando ITS World Congress,VAD data in pcap format,3,These data files come directly from VADs installed in Lynx buses operating in Orlando during September and October 2011.,2011-10-22,FDOT,2011-09-01,10003,100,134,0,0,170905658,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Data Type,vehicle location,10004.0
10036,FDOT Orlando ITS World Congress,VAD data in pcap format,3,These data files come directly from VADs installed in Lynx buses operating in Orlando during September and October 2011.,2011-10-22,FDOT,2011-09-01,10003,100,134,0,0,170905658,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Facility,all roads,360.0
10036,FDOT Orlando ITS World Congress,VAD data in pcap format,3,These data files come directly from VADs installed in Lynx buses operating in Orlando during September and October 2011.,2011-10-22,FDOT,2011-09-01,10003,100,134,0,0,170905658,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Frequency,less than 1 min.,13.0
10036,FDOT Orlando ITS World Congress,VAD data in pcap format,3,These data files come directly from VADs installed in Lynx buses operating in Orlando during September and October 2011.,2011-10-22,FDOT,2011-09-01,10003,100,134,0,0,170905658,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Data Type,onboard equipment (obe),391.0
10036,FDOT Orlando ITS World Congress,VAD data in pcap format,3,These data files come directly from VADs installed in Lynx buses operating in Orlando during September and October 2011.,2011-10-22,FDOT,2011-09-01,10003,100,134,0,0,170905658,0,2014-06-02,2014-06-02,10003,2,The Florida Department of Transportation (FDOT) data environment contains data recorded by Vehicle Awareness Devices (VADs) on Lynx transit buses in Orlando FL.  The VADs started operation in September 2011 and continued operation during the ITS World Congress in October 2011.  The contents of the recorded data include the required components of the J2735 Basic Safety Message (BSM).,2010-10-22,"Orlando, FL",2010-09-01,3159,11834,901392515,28.42996:-81.46667:28.42996:-81.46667,2014-06-02,2014-06-02,Facility,arterial,120.0
10037,NCAR 2009,Testbed Description,5,"The Nodes and Links file lists all the nodes (intersections) and links in the Michigan test bed, and the Nodes and Links Map depicts them in a KML file to use with Google Earth.  The RSE location files depict the location of the RSEs in three formats.  The Vehicle ID file lists the vehicles used in each of the three sets of trials",2009-04-23,Michigan Test Bed,2009-04-06,10004,61,70,0,0,997737,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,roadside equipment (rse),392.0
10037,NCAR 2009,Testbed Description,5,"The Nodes and Links file lists all the nodes (intersections) and links in the Michigan test bed, and the Nodes and Links Map depicts them in a KML file to use with Google Earth.  The RSE location files depict the location of the RSEs in three formats.  The Vehicle ID file lists the vehicles used in each of the three sets of trials",2009-04-23,Michigan Test Bed,2009-04-06,10004,61,70,0,0,997737,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Location,michigan test bed,388.0
10037,NCAR 2009,Testbed Description,5,"The Nodes and Links file lists all the nodes (intersections) and links in the Michigan test bed, and the Nodes and Links Map depicts them in a KML file to use with Google Earth.  The RSE location files depict the location of the RSEs in three formats.  The Vehicle ID file lists the vehicles used in each of the three sets of trials",2009-04-23,Michigan Test Bed,2009-04-06,10004,61,70,0,0,997737,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Facility,all roads,360.0
10037,NCAR 2009,Testbed Description,5,"The Nodes and Links file lists all the nodes (intersections) and links in the Michigan test bed, and the Nodes and Links Map depicts them in a KML file to use with Google Earth.  The RSE location files depict the location of the RSEs in three formats.  The Vehicle ID file lists the vehicles used in each of the three sets of trials",2009-04-23,Michigan Test Bed,2009-04-06,10004,61,70,0,0,997737,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,onboard equipment (obe),391.0
10037,NCAR 2009,Testbed Description,5,"The Nodes and Links file lists all the nodes (intersections) and links in the Michigan test bed, and the Nodes and Links Map depicts them in a KML file to use with Google Earth.  The RSE location files depict the location of the RSEs in three formats.  The Vehicle ID file lists the vehicles used in each of the three sets of trials",2009-04-23,Michigan Test Bed,2009-04-06,10004,61,70,0,0,997737,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,location metadata,77.0
10038,NCAR 2009,OBE Event Data,6,"These files contain event data extracted from OBE log files for each day of the NCAR 2009 trials. The events include generating a snapshot, connecting to an RSE, attempting to send a message, successfully completing message transmission, and failing to transmit a message. The files are in CSV format.",2009-04-23,Michigan Test Bed,2009-04-06,10004,119,168,0,0,52869449,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Location,michigan test bed,388.0
10038,NCAR 2009,OBE Event Data,6,"These files contain event data extracted from OBE log files for each day of the NCAR 2009 trials. The events include generating a snapshot, connecting to an RSE, attempting to send a message, successfully completing message transmission, and failing to transmit a message. The files are in CSV format.",2009-04-23,Michigan Test Bed,2009-04-06,10004,119,168,0,0,52869449,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Facility,all roads,360.0
10038,NCAR 2009,OBE Event Data,6,"These files contain event data extracted from OBE log files for each day of the NCAR 2009 trials. The events include generating a snapshot, connecting to an RSE, attempting to send a message, successfully completing message transmission, and failing to transmit a message. The files are in CSV format.",2009-04-23,Michigan Test Bed,2009-04-06,10004,119,168,0,0,52869449,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Frequency,less than 1 min.,13.0
10038,NCAR 2009,OBE Event Data,6,"These files contain event data extracted from OBE log files for each day of the NCAR 2009 trials. The events include generating a snapshot, connecting to an RSE, attempting to send a message, successfully completing message transmission, and failing to transmit a message. The files are in CSV format.",2009-04-23,Michigan Test Bed,2009-04-06,10004,119,168,0,0,52869449,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,onboard equipment (obe),391.0
10038,NCAR 2009,OBE Event Data,6,"These files contain event data extracted from OBE log files for each day of the NCAR 2009 trials. The events include generating a snapshot, connecting to an RSE, attempting to send a message, successfully completing message transmission, and failing to transmit a message. The files are in CSV format.",2009-04-23,Michigan Test Bed,2009-04-06,10004,119,168,0,0,52869449,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Frequency,by occurrence,88.0
10039,NCAR 2009,OBE Snapshots Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. Each record in the file is a snapshot that appeared in the OBE log file. The data fields in the snapshot are present in comma-separated value format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,72,83,0,0,34472768,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,weather,107.0
10039,NCAR 2009,OBE Snapshots Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. Each record in the file is a snapshot that appeared in the OBE log file. The data fields in the snapshot are present in comma-separated value format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,72,83,0,0,34472768,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Location,michigan test bed,388.0
10039,NCAR 2009,OBE Snapshots Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. Each record in the file is a snapshot that appeared in the OBE log file. The data fields in the snapshot are present in comma-separated value format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,72,83,0,0,34472768,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,vehicle location,10004.0
10039,NCAR 2009,OBE Snapshots Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. Each record in the file is a snapshot that appeared in the OBE log file. The data fields in the snapshot are present in comma-separated value format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,72,83,0,0,34472768,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Facility,all roads,360.0
10039,NCAR 2009,OBE Snapshots Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. Each record in the file is a snapshot that appeared in the OBE log file. The data fields in the snapshot are present in comma-separated value format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,72,83,0,0,34472768,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Frequency,less than 1 min.,13.0
10039,NCAR 2009,OBE Snapshots Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. Each record in the file is a snapshot that appeared in the OBE log file. The data fields in the snapshot are present in comma-separated value format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,72,83,0,0,34472768,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,onboard equipment (obe),391.0
10039,NCAR 2009,OBE Snapshots Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. Each record in the file is a snapshot that appeared in the OBE log file. The data fields in the snapshot are present in comma-separated value format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,72,83,0,0,34472768,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,speed,17.0
10040,NCAR 2009,OBE Trajectory Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. The files contain latitude/longitude data and x-y data in feet for each second of each vehicle's trajectory. The files are in CSV format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,89,113,0,2,20565213,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Location,michigan test bed,388.0
10040,NCAR 2009,OBE Trajectory Files,6,These files contain data extracted from OBE log files for each day of the NCAR 2009 trials. The files contain latitude/longitude data and x-y data in feet for each second of each vehicle's trajectory. The files are in CSV format.,2009-04-23,Michigan Test Bed,2009-04-06,10004,89,113,0,2,20565213,0,2014-06-02,2014-06-02,10004,8,"See the Vehicle Infrastructure Initiative Proof of Concept data environment for a description of the Michigan Test Bed and the data collected there in 2008. In April 2009 a second set of trials was conducted at the Michigan Test Bed, directed by the National Center for Atmospheric Research (NCAR). These trials used a smaller set of vehicles, and concentrated on collecting data during periods of rainy or snowy weather. RSE data for the the NCAR 2009 tests were available for nine days in April 2009. The data in this data environment consists of RSE and OBE data for the six days with the most good data.",2009-04-22,"Novi, MI",2009-04-06,1775,4829,257378577,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,vehicle location,10004.0
